User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000157,P00177942,M,36-45,16,A,1,0,5,8,,3522
1000157,P00223242,M,36-45,16,A,1,0,5,14,,5185
1000157,P00105942,M,36-45,16,A,1,0,5,,,5474
1000157,P00111542,M,36-45,16,A,1,0,2,17,,12920
1000158,P00347242,M,55+,7,C,2,1,8,,,9703
1000158,P00111542,M,55+,7,C,2,1,2,17,,13324
1000159,P00277642,F,46-50,0,A,1,1,2,3,10,12828
1000160,P00198042,M,36-45,7,C,3,0,11,16,,4681
1000160,P00327842,M,36-45,7,C,3,0,8,16,,5881
1000161,P00086042,M,46-50,16,C,4+,1,8,14,17,8108
1000161,P00111542,M,46-50,16,C,4+,1,2,17,,16122
1000161,P00024042,M,46-50,16,C,4+,1,7,,,20915
1000161,P00313342,M,46-50,16,C,4+,1,5,,,8689
1000161,P00064942,M,46-50,16,C,4+,1,8,,,10062
1000161,P00112442,M,46-50,16,C,4+,1,6,8,,16272
1000161,P00205442,M,46-50,16,C,4+,1,5,8,14,6875
1000161,P00312942,M,46-50,16,C,4+,1,8,14,,9821
1000161,P00289942,M,46-50,16,C,4+,1,3,4,5,13717
1000161,P00304442,M,46-50,16,C,4+,1,1,16,,15378
1000161,P00125742,M,46-50,16,C,4+,1,8,,,10040
1000161,P00285742,M,46-50,16,C,4+,1,8,,,8065
1000162,P00004842,F,18-25,4,C,4+,0,3,4,12,5711
1000162,P00249142,F,18-25,4,C,4+,0,5,,,7059
1000162,P00338442,F,18-25,4,C,4+,0,1,16,,11808
1000162,P00351142,F,18-25,4,C,4+,0,1,8,17,19091
1000162,P00010242,F,18-25,4,C,4+,0,5,,,8844
1000163,P00014742,M,18-25,4,A,1,0,11,,,1534
1000163,P00079442,M,18-25,4,A,1,0,8,,,3923
1000163,P00283942,M,18-25,4,A,1,0,5,,,3506
1000163,P00208942,M,18-25,4,A,1,0,6,,,4000
1000163,P00028242,M,18-25,4,A,1,0,6,8,,4597
1000163,P00340642,M,18-25,4,A,1,0,5,,,3460
1000163,P00322342,M,18-25,4,A,1,0,5,14,,3611
1000163,P00309142,M,18-25,4,A,1,0,1,16,,8305
1000163,P00270942,M,18-25,4,A,1,0,1,2,15,12017
1000163,P00305142,M,18-25,4,A,1,0,1,,,11575
1000163,P00019342,M,18-25,4,A,1,0,1,6,15,11374
1000163,P00128042,M,18-25,4,A,1,0,1,5,18,15312
1000163,P00345642,M,18-25,4,A,1,0,1,15,16,8067
1000163,P00229742,M,18-25,4,A,1,0,1,16,,11635
1000163,P00194642,M,18-25,4,A,1,0,1,6,13,8081
1000163,P00206442,M,18-25,4,A,1,0,1,5,9,3931
1000163,P00149542,M,18-25,4,A,1,0,1,6,13,4145
1000163,P00138242,M,18-25,4,A,1,0,1,,,3916
1000163,P00035242,M,18-25,4,A,1,0,8,14,,4012
1000163,P00135842,M,18-25,4,A,1,0,5,14,,3759
1000163,P00035742,M,18-25,4,A,1,0,11,,,2952
1000163,P00276642,M,18-25,4,A,1,0,8,11,,4152
1000163,P00019142,M,18-25,4,A,1,0,11,15,,3068
1000163,P00137642,M,18-25,4,A,1,0,3,4,12,5697
1000165,P00110942,M,18-25,16,A,1,0,1,2,,11516
1000165,P00005042,M,18-25,16,A,1,0,6,16,,19928
1000165,P00188442,M,18-25,16,A,1,0,5,7,,6873
1000165,P00329542,M,18-25,16,A,1,0,1,15,16,15879
1000165,P00346342,M,18-25,16,A,1,0,1,15,,11400
1000166,P00184942,M,18-25,4,B,1,1,1,8,17,12006
1000166,P00111042,M,18-25,4,B,1,1,15,,,16856
1000166,P00046742,M,18-25,4,B,1,1,1,2,15,15470
1000166,P00028842,M,18-25,4,B,1,1,6,8,,15956
1000166,P00238442,M,18-25,4,B,1,1,6,,,19966
1000166,P00270242,M,18-25,4,B,1,1,8,,,7786
1000166,P00073842,M,18-25,4,B,1,1,1,15,17,15454
1000166,P00197342,M,18-25,4,B,1,1,1,2,,7924
1000166,P00318142,M,18-25,4,B,1,1,2,,,9752
1000166,P00015542,M,18-25,4,B,1,1,1,2,13,11513
1000166,P00184142,M,18-25,4,B,1,1,8,14,,8115
1000166,P00034742,M,18-25,4,B,1,1,5,14,17,8843
1000166,P00049642,M,18-25,4,B,1,1,8,14,,9849
1000166,P00303642,M,18-25,4,B,1,1,8,14,,9812
1000166,P00071442,M,18-25,4,B,1,1,15,17,,16651
1000166,P00226442,M,18-25,4,B,1,1,11,15,,3172
1000166,P00110542,M,18-25,4,B,1,1,8,,,9942
1000166,P00014542,M,18-25,4,B,1,1,8,,,5966
1000166,P0098542,M,18-25,4,B,1,1,8,,,6182
1000166,P00231142,M,18-25,4,B,1,1,5,8,,5280
1000166,P00031542,M,18-25,4,B,1,1,5,,,5346
1000166,P00258742,M,18-25,4,B,1,1,5,,,8902
1000169,P00288042,M,26-35,7,B,3,0,8,,,7999
1000169,P00119142,M,26-35,7,B,3,0,3,4,12,5423
1000169,P00053842,M,26-35,7,B,3,0,4,5,12,1460
1000169,P00176042,M,26-35,7,B,3,0,8,17,,6146
1000169,P00116142,M,26-35,7,B,3,0,10,13,16,9732
1000169,P00089442,M,26-35,7,B,3,0,8,,,7861
1000169,P00128942,M,26-35,7,B,3,0,1,11,,15419
1000169,P00085442,M,26-35,7,B,3,0,12,14,,1434
1000169,P00322042,M,26-35,7,B,3,0,5,8,,6971
1000169,P00021742,M,26-35,7,B,3,0,5,,,7034
1000169,P00136542,M,26-35,7,B,3,0,5,8,,7013
1000169,P00139942,M,26-35,7,B,3,0,5,,,6898
1000169,P00194442,M,26-35,7,B,3,0,5,,,5139
1000169,P00100642,M,26-35,7,B,3,0,5,15,,5429
1000169,P00178442,M,26-35,7,B,3,0,5,,,5187
1000169,P00259342,M,26-35,7,B,3,0,5,9,,8655
1000169,P00251342,M,26-35,7,B,3,0,5,11,,5432
1000169,P00119742,M,26-35,7,B,3,0,5,8,12,7019
1000169,P00100842,M,26-35,7,B,3,0,5,,,6897
1000169,P00279642,M,26-35,7,B,3,0,7,,,8466
1000169,P00271142,M,26-35,7,B,3,0,5,,,8698
1000169,P00316742,M,26-35,7,B,3,0,4,5,,2750
1000169,P00285742,M,26-35,7,B,3,0,8,,,8015
1000169,P00193542,M,26-35,7,B,3,0,1,2,,19252
1000169,P00329342,M,26-35,7,B,3,0,5,,,5446
1000169,P00048142,M,26-35,7,B,3,0,1,16,,15800
1000169,P00042942,M,26-35,7,B,3,0,1,15,,15851
1000169,P00241242,M,26-35,7,B,3,0,1,11,15,15402
1000169,P00250542,M,26-35,7,B,3,0,4,5,,1454
1000170,P00111142,M,26-35,11,C,1,1,1,15,16,19696
1000170,P00113342,M,26-35,11,C,1,1,1,8,17,15745
1000171,P00100442,F,51-55,17,B,1,1,2,4,5,16018
1000172,P00346542,M,26-35,3,C,2,0,10,13,16,14070
1000173,P00084642,M,26-35,0,B,1,1,13,16,,759
1000173,P00279142,M,26-35,0,B,1,1,7,,,16590
1000173,P00028842,M,26-35,0,B,1,1,6,8,,20537
1000173,P00256542,M,26-35,0,B,1,1,6,13,,12662
1000173,P00272042,M,26-35,0,B,1,1,8,14,,9960
1000173,P00057642,M,26-35,0,B,1,1,1,15,16,15351
1000173,P00126142,M,26-35,0,B,1,1,8,16,,10013
1000173,P00348542,M,26-35,0,B,1,1,1,16,,11598
1000173,P00304442,M,26-35,0,B,1,1,1,16,,11563
1000173,P00370242,M,26-35,0,B,1,1,5,,,7184
1000173,P00310242,M,26-35,0,B,1,1,7,,,12739
1000173,P00350542,M,26-35,0,B,1,1,8,17,,6085
1000173,P00318942,M,26-35,0,B,1,1,8,16,,5909
1000173,P00323742,M,26-35,0,B,1,1,8,,,9786
1000173,P00150142,M,26-35,0,B,1,1,8,,,10074
1000173,P00062742,M,26-35,0,B,1,1,8,17,,8051
1000173,P00367042,M,26-35,0,B,1,1,8,,,8062
1000173,P00070042,M,26-35,0,B,1,1,1,2,16,7861
1000173,P00129642,M,26-35,0,B,1,1,5,,,5173
1000173,P00211942,M,26-35,0,B,1,1,8,,,9825
1000173,P00213742,M,26-35,0,B,1,1,8,,,10064
1000173,P00252842,M,26-35,0,B,1,1,8,,,9845
1000173,P00341342,M,26-35,0,B,1,1,1,8,17,19472
1000173,P00117342,M,26-35,0,B,1,1,1,8,13,11693
1000173,P00050242,M,26-35,0,B,1,1,8,,,8053
1000173,P00039942,M,26-35,0,B,1,1,8,,,6078
1000173,P00044342,M,26-35,0,B,1,1,8,,,5962
1000174,P00062842,M,26-35,16,C,2,0,1,2,13,15828
1000174,P00332242,M,26-35,16,C,2,0,1,16,,15864
1000174,P00112542,M,26-35,16,C,2,0,1,11,15,15864
1000174,P00113342,M,26-35,16,C,2,0,1,8,17,19396
1000174,P00145042,M,26-35,16,C,2,0,1,2,5,11457
1000174,P00090942,M,26-35,16,C,2,0,1,2,14,11823
1000174,P00048142,M,26-35,16,C,2,0,1,16,,15267
1000175,P00302742,F,26-35,2,B,1,0,8,,,9805
1000175,P00286842,F,26-35,2,B,1,0,5,8,,8766
1000175,P00102342,F,26-35,2,B,1,0,8,14,17,7918
1000175,P00274942,F,26-35,2,B,1,0,8,,,9995
1000175,P00104542,F,26-35,2,B,1,0,8,,,8113
1000175,P00360042,F,26-35,2,B,1,0,8,,,9749
1000175,P00085542,F,26-35,2,B,1,0,5,14,,6919
1000175,P00307642,F,26-35,2,B,1,0,5,6,,1772
1000175,P00052842,F,26-35,2,B,1,0,10,15,,23341
1000175,P00057542,F,26-35,2,B,1,0,3,4,5,10604
1000175,P00064042,F,26-35,2,B,1,0,3,4,12,10681
1000175,P00112142,F,26-35,2,B,1,0,1,2,14,19442
1000175,P00119142,F,26-35,2,B,1,0,3,4,12,8323
1000176,P00282842,F,18-25,3,C,1,0,5,,,5202
1000177,P00112142,M,51-55,1,B,3,1,1,2,14,19108
1000177,P00032842,M,51-55,1,B,3,1,8,,,9828
1000177,P00084442,M,51-55,1,B,3,1,13,16,,776
1000177,P00112542,M,51-55,1,B,3,1,1,11,15,11595
1000178,P00102542,M,55+,17,A,2,1,8,,,7900
1000178,P00273442,M,55+,17,A,2,1,12,14,17,1381
1000178,P00281542,M,55+,17,A,2,1,5,,,7187
1000178,P00367542,M,55+,17,A,2,1,5,,,5457
1000179,P00253042,M,26-35,0,A,1,0,8,,,6147
1000179,P00105142,M,26-35,0,A,1,0,1,2,15,11687
1000180,P00317842,M,46-50,12,C,4+,0,8,,,6086
1000180,P00337942,M,46-50,12,C,4+,0,5,,,5444
1000181,P00274942,M,18-25,17,C,1,0,8,,,9820
1000181,P00021742,M,18-25,17,C,1,0,5,,,8614
1000181,P00034042,M,18-25,17,C,1,0,1,2,16,15825
1000181,P00113142,M,18-25,17,C,1,0,1,5,12,19050
1000181,P00346942,M,18-25,17,C,1,0,1,5,,11763
1000181,P00221942,M,18-25,17,C,1,0,1,8,,11639
1000181,P00035842,M,18-25,17,C,1,0,5,6,9,7090
1000181,P00000142,M,18-25,17,C,1,0,3,4,5,5396
1000181,P00284642,M,18-25,17,C,1,0,5,8,,3454
1000181,P00313342,M,18-25,17,C,1,0,5,,,6906
1000181,P00288342,M,18-25,17,C,1,0,8,,,9979
1000181,P00115542,M,18-25,17,C,1,0,8,,,7938
1000181,P00003642,M,18-25,17,C,1,0,8,,,8141
1000182,P00370242,M,18-25,4,C,0,0,5,,,8576
1000182,P00000142,M,18-25,4,C,0,0,3,4,5,13301
1000182,P00289942,M,18-25,4,C,0,0,3,4,5,11048
1000182,P00161442,M,18-25,4,C,0,0,5,14,,5359
1000182,P00321942,M,18-25,4,C,0,0,5,,,8862
1000182,P00028842,M,18-25,4,C,0,0,6,8,,16234
1000183,P00100142,F,46-50,1,B,1,1,10,16,,14334
1000183,P00039942,F,46-50,1,B,1,1,8,,,9941
1000183,P00057542,F,46-50,1,B,1,1,3,4,5,13275
1000183,P00313542,F,46-50,1,B,1,1,5,8,,8690
1000183,P00117442,F,46-50,1,B,1,1,5,14,,6916
1000183,P00120142,F,46-50,1,B,1,1,5,,,8788
1000183,P00129742,F,46-50,1,B,1,1,5,8,,7142
1000184,P00068042,F,26-35,0,C,4+,1,3,4,,7954
1000184,P00339542,F,26-35,0,C,4+,1,1,,,15466
1000184,P00003442,F,26-35,0,C,4+,1,4,5,8,3427
1000184,P00189842,F,26-35,0,C,4+,1,3,4,5,13601
1000185,P00182742,M,46-50,0,C,0,0,1,2,14,15327
1000185,P00147942,M,46-50,0,C,0,0,1,16,,15780
1000185,P00020342,M,46-50,0,C,0,0,1,2,,8200
1000186,P00111142,M,18-25,5,C,0,0,1,15,16,19452
1000186,P00172842,M,18-25,5,C,0,0,3,4,,10834
1000186,P00262242,M,18-25,5,C,0,0,1,11,16,15614
1000187,P00317942,F,46-50,1,B,1,0,8,16,,8127
1000187,P00158142,F,46-50,1,B,1,0,8,,,9776
1000187,P00002142,F,46-50,1,B,1,0,1,5,8,15560
1000187,P00247742,F,46-50,1,B,1,0,8,,,10055
1000187,P00092642,F,46-50,1,B,1,0,5,8,,5232
1000187,P00051142,F,46-50,1,B,1,0,8,,,5832
1000187,P00005642,F,46-50,1,B,1,0,8,,,9912
1000187,P00102242,F,46-50,1,B,1,0,8,12,,7801
1000187,P00283242,F,46-50,1,B,1,0,5,8,,7031
1000187,P00017742,F,46-50,1,B,1,0,8,14,,8053
1000187,P00309542,F,46-50,1,B,1,0,5,14,,7039
1000187,P00247642,F,46-50,1,B,1,0,7,,,20771
1000187,P0009942,F,46-50,1,B,1,0,5,,,7052
1000187,P00155742,F,46-50,1,B,1,0,8,,,10075
1000187,P00250842,F,46-50,1,B,1,0,8,,,8000
1000187,P00152442,F,46-50,1,B,1,0,8,,,7876
1000187,P00234842,F,46-50,1,B,1,0,5,6,16,7036
1000187,P00283942,F,46-50,1,B,1,0,5,,,8897
1000187,P00211142,F,46-50,1,B,1,0,5,,,6911
1000187,P00023642,F,46-50,1,B,1,0,8,12,,7879
1000187,P00161442,F,46-50,1,B,1,0,5,14,,6907
1000188,P00255842,M,55+,16,C,2,0,16,,,12379
1000188,P00307542,M,55+,16,C,2,0,1,15,,11916
1000188,P00250642,M,55+,16,C,2,0,11,,,4678
1000188,P00284042,M,55+,16,C,2,0,8,17,,8022
1000190,P00238442,M,26-35,17,A,1,0,6,,,12235
1000190,P00125342,M,26-35,17,A,1,0,11,,,4508
1000190,P00367242,M,26-35,17,A,1,0,11,,,4686
1000190,P00059742,M,26-35,17,A,1,0,1,11,15,11823
1000191,P00158542,M,18-25,4,C,1,1,5,6,13,8861
1000192,P00208742,M,18-25,1,B,2,0,1,6,16,12001
1000192,P00270242,M,18-25,1,B,2,0,8,,,10012
1000192,P00111142,M,18-25,1,B,2,0,1,15,16,15294
1000192,P0095142,M,18-25,1,B,2,0,2,4,,6727
1000192,P00023142,M,18-25,1,B,2,0,5,14,,3713
1000192,P00151742,M,18-25,1,B,2,0,8,15,16,6015
1000192,P00061142,M,18-25,1,B,2,0,8,16,,7918
1000192,P00159542,M,18-25,1,B,2,0,10,15,16,9565
1000192,P00127842,M,18-25,1,B,2,0,1,2,15,11428
1000192,P00025442,M,18-25,1,B,2,0,1,2,9,15223
1000192,P00127342,M,18-25,1,B,2,0,1,2,15,8108
1000192,P00153742,M,18-25,1,B,2,0,8,,,6003
1000192,P00117742,M,18-25,1,B,2,0,8,,,5849
1000192,P00143342,M,18-25,1,B,2,0,1,14,16,4004
1000192,P00277542,M,18-25,1,B,2,0,1,6,15,4135
1000192,P00324942,M,18-25,1,B,2,0,5,,,5354
1000193,P00092242,F,46-50,15,C,1,1,5,8,,5311
1000193,P00085242,F,46-50,15,C,1,1,8,14,17,10018
1000193,P00119342,F,46-50,15,C,1,1,10,13,,19149
1000193,P00150342,F,46-50,15,C,1,1,8,14,,9862
1000193,P00115942,F,46-50,15,C,1,1,8,17,,7922
1000193,P00355942,F,46-50,15,C,1,1,8,13,,7880
1000193,P00013342,F,46-50,15,C,1,1,7,,,12662
1000193,P00089542,F,46-50,15,C,1,1,5,,,5447
1000193,P00107642,F,46-50,15,C,1,1,5,,,5362
1000194,P00085242,F,0-17,10,C,3,0,8,14,17,8104
1000194,P00322342,F,0-17,10,C,3,0,5,14,,7160
1000195,P00031042,M,26-35,12,B,4+,1,8,,,9761
1000195,P00267142,M,26-35,12,B,4+,1,8,12,,9985
1000195,P00021842,M,26-35,12,B,4+,1,5,8,14,8859
1000195,P00019142,M,26-35,12,B,4+,1,11,15,,6090
1000195,P00182242,M,26-35,12,B,4+,1,1,5,6,15545
1000195,P00104542,M,26-35,12,B,4+,1,8,,,9865
1000195,P00143342,M,26-35,12,B,4+,1,1,14,16,4163
1000195,P00050342,M,26-35,12,B,4+,1,5,8,17,6916
1000195,P0099742,M,26-35,12,B,4+,1,3,4,5,8182
1000195,P00212342,M,26-35,12,B,4+,1,8,,,9992
1000195,P00277542,M,26-35,12,B,4+,1,1,6,15,11896
1000195,P00153642,M,26-35,12,B,4+,1,8,,,7784
1000195,P00244042,M,26-35,12,B,4+,1,1,2,15,11594
1000195,P00049442,M,26-35,12,B,4+,1,1,8,,15310
1000195,P00068942,M,26-35,12,B,4+,1,5,,,5392
1000195,P00029842,M,26-35,12,B,4+,1,8,,,10004
1000195,P00226442,M,26-35,12,B,4+,1,11,15,,1761
1000195,P00089242,M,26-35,12,B,4+,1,2,5,,12890
1000195,P00037142,M,26-35,12,B,4+,1,1,2,5,19482
1000195,P00322742,M,26-35,12,B,4+,1,8,11,,6199
1000195,P00168742,M,26-35,12,B,4+,1,1,5,,11817
1000195,P00136442,M,26-35,12,B,4+,1,14,,,7670
1000195,P00324942,M,26-35,12,B,4+,1,5,,,6875
1000195,P00256642,M,26-35,12,B,4+,1,5,,,5401
1000195,P00158242,M,26-35,12,B,4+,1,6,8,,20060
1000195,P00357942,M,26-35,12,B,4+,1,8,14,,9862
1000195,P00003642,M,26-35,12,B,4+,1,8,,,7971
1000195,P00183142,M,26-35,12,B,4+,1,15,,,21224
1000195,P00241642,M,26-35,12,B,4+,1,1,2,11,12096
1000195,P00042842,M,26-35,12,B,4+,1,5,,,7178
1000195,P00330042,M,26-35,12,B,4+,1,5,,,6988
1000195,P00038342,M,26-35,12,B,4+,1,2,4,,16477
1000195,P00270242,M,26-35,12,B,4+,1,8,,,7767
1000195,P00287542,M,26-35,12,B,4+,1,8,,,8120
1000195,P00279642,M,26-35,12,B,4+,1,7,,,16500
1000196,P00110542,F,36-45,9,C,4+,0,8,,,8072
1000196,P00034842,F,36-45,9,C,4+,0,5,14,,7057
1000196,P00370242,F,36-45,9,C,4+,0,5,,,5411
1000196,P00059442,F,36-45,9,C,4+,0,6,8,16,19899
1000196,P00265242,F,36-45,9,C,4+,0,5,8,,8767
1000197,P0099342,M,18-25,14,A,3,0,5,8,,7041
1000198,P00046742,M,26-35,12,A,0,1,1,2,15,15165
1000198,P00021742,M,26-35,12,A,0,1,5,,,8568
1000198,P00250542,M,26-35,12,A,0,1,4,5,,2738
1000198,P00351142,M,26-35,12,A,0,1,1,8,17,15695
1000198,P00313342,M,26-35,12,A,0,1,5,,,5344
1000198,P00316742,M,26-35,12,A,0,1,4,5,,2863
1000198,P00282642,M,26-35,12,A,0,1,5,,,5347
1000198,P00190142,M,26-35,12,A,0,1,3,4,5,10585
1000198,P00196142,M,26-35,12,A,0,1,3,4,5,10680
1000198,P00187442,M,26-35,12,A,0,1,2,4,5,9823
1000198,P00128242,M,26-35,12,A,0,1,5,12,14,8767
1000198,P00303142,M,26-35,12,A,0,1,5,,,6909
1000198,P00025442,M,26-35,12,A,0,1,1,2,9,19296
1000198,P0097242,M,26-35,12,A,0,1,1,16,,19659
1000198,P00274142,M,26-35,12,A,0,1,1,,,15883
1000198,P00277842,M,26-35,12,A,0,1,1,,,11692
1000198,P00184442,M,26-35,12,A,0,1,1,6,8,7839
1000198,P0095342,M,26-35,12,A,0,1,2,4,,13096
1000198,P00071442,M,26-35,12,A,0,1,15,17,,16854
1000199,P00118142,M,18-25,4,B,1,0,8,17,,6134
1000199,P00130742,M,18-25,4,B,1,0,1,14,17,7706
1000199,P00048442,M,18-25,4,B,1,0,5,14,,5211
1000199,P00182742,M,18-25,4,B,1,0,1,2,14,7924
1000199,P00128342,M,18-25,4,B,1,0,5,12,14,1941
1000199,P00114942,M,18-25,4,B,1,0,1,15,16,11840
1000199,P00102642,M,18-25,4,B,1,0,4,8,9,3466
1000199,P00144642,M,18-25,4,B,1,0,1,15,16,11988
1000199,P00153742,M,18-25,4,B,1,0,8,,,8121
1000199,P00021342,M,18-25,4,B,1,0,5,8,,5365
1000199,P00226142,M,18-25,4,B,1,0,8,9,,2229
1000199,P00164342,M,18-25,4,B,1,0,5,8,,5388
1000199,P00041142,M,18-25,4,B,1,0,8,,,2141
1000199,P00303442,M,18-25,4,B,1,0,1,8,14,4161
1000199,P00222942,M,18-25,4,B,1,0,1,2,8,15682
1000199,P00041042,M,18-25,4,B,1,0,1,16,,15793
1000200,P00240142,F,18-25,4,C,0,0,5,,,5208
1000201,P00051442,F,36-45,2,A,1,0,8,17,,9891
1000201,P00126142,F,36-45,2,A,1,0,8,16,,7845
1000201,P00171542,F,36-45,2,A,1,0,2,5,14,9687
1000201,P00059442,F,36-45,2,A,1,0,6,8,16,16604
1000201,P00177942,F,36-45,2,A,1,0,5,8,,8743
1000202,P00117442,M,18-25,4,A,3,0,5,14,,7013
1000202,P00220442,M,18-25,4,A,3,0,5,14,,8796
1000202,P00227742,M,18-25,4,A,3,0,5,14,,1943
1000202,P00354342,M,18-25,4,A,3,0,5,11,,5268
1000202,P00223642,M,18-25,4,A,3,0,11,15,,6005
1000202,P00179642,M,18-25,4,A,3,0,11,,,4421
1000202,P00059442,M,18-25,4,A,3,0,6,8,16,20556
1000202,P00163142,M,18-25,4,A,3,0,6,8,,12270
1000202,P00093642,M,18-25,4,A,3,0,6,,,12039
1000202,P00307642,M,18-25,4,A,3,0,5,6,,8595
1000202,P00277542,M,18-25,4,A,3,0,1,6,15,7784
1000202,P00111142,M,18-25,4,A,3,0,1,15,16,15180
1000202,P00321742,M,18-25,4,A,3,0,5,8,17,5471
1000202,P00303742,M,18-25,4,A,3,0,8,,,7765
1000202,P00022942,M,18-25,4,A,3,0,5,8,,7140
1000202,P00145442,M,18-25,4,A,3,0,8,15,,9979
1000202,P00272242,M,18-25,4,A,3,0,8,,,8051
1000202,P00075742,M,18-25,4,A,3,0,8,14,,7928
1000202,P00224142,M,18-25,4,A,3,0,8,,,8010
1000202,P00027642,M,18-25,4,A,3,0,8,,,5823
1000202,P00265542,M,18-25,4,A,3,0,5,8,,6882
1000202,P00041742,M,18-25,4,A,3,0,8,,,6071
1000202,P00046142,M,18-25,4,A,3,0,1,16,,15416
1000202,P00127242,M,18-25,4,A,3,0,1,16,,15548
1000202,P00244042,M,18-25,4,A,3,0,1,2,15,11897
1000202,P00053542,M,18-25,4,A,3,0,1,,,7623
1000202,P00240142,M,18-25,4,A,3,0,5,,,3491
1000202,P00212942,M,18-25,4,A,3,0,5,,,7065
1000202,P00227842,M,18-25,4,A,3,0,2,5,,12900
1000202,P00137242,M,18-25,4,A,3,0,5,,,5384
1000202,P00207242,M,18-25,4,A,3,0,5,,,5264
1000202,P00328342,M,18-25,4,A,3,0,5,,,6966
1000202,P00055142,M,18-25,4,A,3,0,5,,,3469
1000203,P00297042,F,18-25,4,B,1,1,8,,,4104
1000203,P00289242,F,18-25,4,B,1,1,1,8,,15703
1000203,P00223942,F,18-25,4,B,1,1,5,8,,6887
1000204,P00370242,M,26-35,7,B,1,1,5,,,8781
1000204,P00230842,M,26-35,7,B,1,1,8,,,8021
1000204,P00193242,M,26-35,7,B,1,1,6,8,,8230
1000204,P00326842,M,26-35,7,B,1,1,5,8,,5270
1000204,P00042142,M,26-35,7,B,1,1,1,2,6,15718
1000204,P00050742,M,26-35,7,B,1,1,5,,,3603
1000204,P00144242,M,26-35,7,B,1,1,5,14,,7064
1000204,P00266542,M,26-35,7,B,1,1,2,16,,12957
1000204,P00352842,M,26-35,7,B,1,1,2,6,15,13242
1000204,P00242742,M,26-35,7,B,1,1,1,2,9,19647
1000204,P00117942,M,26-35,7,B,1,1,5,15,,6913
1000204,P00258742,M,26-35,7,B,1,1,5,,,7016
1000204,P00282642,M,26-35,7,B,1,1,5,,,6992
1000204,P00003242,M,26-35,7,B,1,1,8,15,,8016
1000204,P00015642,M,26-35,7,B,1,1,8,16,17,9964
1000204,P00120842,M,26-35,7,B,1,1,8,17,,8023
1000205,P00112542,M,36-45,12,A,1,0,1,11,15,15735
1000205,P00304442,M,36-45,12,A,1,0,1,16,,19026
1000205,P00114042,M,36-45,12,A,1,0,5,14,,8616
1000205,P00357242,M,36-45,12,A,1,0,5,,,8811
1000205,P00118542,M,36-45,12,A,1,0,5,8,,7010
1000205,P00319342,M,36-45,12,A,1,0,5,8,,3442
1000205,P00118442,M,36-45,12,A,1,0,1,2,,19626
1000205,P00313442,M,36-45,12,A,1,0,5,6,8,5256
1000205,P00031042,M,36-45,12,A,1,0,8,,,9935
1000206,P00285842,M,26-35,17,C,1,0,5,,,1961
1000206,P00161142,M,26-35,17,C,1,0,11,,,3195
1000208,P00010742,M,36-45,17,C,1,1,1,8,17,15372
1000208,P00200642,M,36-45,17,C,1,1,10,16,,18781
1000208,P00213242,M,36-45,17,C,1,1,5,8,,8851
1000208,P00173342,M,36-45,17,C,1,1,1,6,14,11843
1000208,P00343042,M,36-45,17,C,1,1,5,18,,6975
1000208,P00326242,M,36-45,17,C,1,1,2,18,,6447
1000209,P00196742,M,36-45,1,B,4+,0,8,,,7847
1000210,P00063342,F,0-17,10,C,0,0,1,2,9,3829
1000210,P00016542,F,0-17,10,C,0,0,1,6,16,19332
1000210,P00129342,F,0-17,10,C,0,0,1,5,15,7582
1000211,P00332242,M,46-50,17,C,1,1,1,16,,19461
1000211,P00135742,M,46-50,17,C,1,1,6,8,,3988
1000211,P00142142,M,46-50,17,C,1,1,1,2,15,15486
1000212,P00025542,M,26-35,16,C,3,0,8,,,3937
1000212,P00128742,M,26-35,16,C,3,0,1,,,15174
1000212,P00087442,M,26-35,16,C,3,0,5,,,7121
1000212,P00335242,M,26-35,16,C,3,0,5,8,,5306
1000212,P00048742,M,26-35,16,C,3,0,5,,,7157
1000214,P00334242,M,18-25,20,C,1,0,1,8,,11915
1000214,P00351142,M,18-25,20,C,1,0,1,8,17,11417
1000214,P00212742,M,18-25,20,C,1,0,5,,,6897
1000214,P00150542,M,18-25,20,C,1,0,5,,,6866
1000214,P00247042,M,18-25,20,C,1,0,5,14,,3503
1000214,P00161242,M,18-25,20,C,1,0,1,5,12,7827
1000215,P00351342,M,36-45,14,C,1,1,1,2,16,15634
1000215,P00000142,M,36-45,14,C,1,1,3,4,5,10620
1000216,P00152742,M,46-50,13,B,1,0,5,,,8779
1000216,P00295942,M,46-50,13,B,1,0,2,5,15,6949
1000216,P00205442,M,46-50,13,B,1,0,5,8,14,7048
1000216,P00033342,M,46-50,13,B,1,0,5,14,,5161
1000216,P00101242,M,46-50,13,B,1,0,5,12,,3756
1000216,P00150542,M,46-50,13,B,1,0,5,,,6979
1000216,P00205242,M,46-50,13,B,1,0,5,,,8678
1000216,P00302042,M,46-50,13,B,1,0,5,,,5258
1000216,P00362442,M,46-50,13,B,1,0,5,,,7036
1000216,P00335242,M,46-50,13,B,1,0,5,8,,8873
1000216,P00206642,M,46-50,13,B,1,0,5,,,6889
1000216,P00045342,M,46-50,13,B,1,0,1,5,17,15893
1000216,P00260142,M,46-50,13,B,1,0,5,14,,6958
1000216,P00129342,M,46-50,13,B,1,0,1,5,15,15714
